area	method	year	quarter	p20	p21	p22	p23	p24	p25	p26	p27	p28	p29	p30	p31	p32	p33	p34	p35	p36	p37	p38	p39	p40	p41	p42	p43	p44	p45	p46	p47	p48	p49	p50	p51	p52	p53	p54	p55	p56	p57	p58	p59	p60	p61	p62	p63	p64	p65	p66	p67	p68	p69	p70	p71	p72	p73	p74	p75	p76	p77	p78	p79	p80	num
M	PL	1986	3	0	0.000598802395209581	0.000598802395209581	0	0	0	0	0	0	0	0	0.000598802395209581	0.000598802395209581	0.000598802395209581	0.000598802395209581	0.000598802395209581	0.000598802395209581	0.00179640718562874	0.00179640718562874	0.011377245508982	0.011377245508982	0.029940119760479	0.029940119760479	0.00958083832335329	0.00958083832335329	0.011377245508982	0.011377245508982	0.0179640718562874	0.0179640718562874	0.0502994011976048	0.0502994011976048	0.0449101796407186	0.0449101796407186	0.0311377245508982	0.0311377245508982	0.0395209580838323	0.0395209580838323	0.0359281437125748	0.0359281437125748	0.0161676646706587	0.0161676646706587	0.025748502994012	0.025748502994012	0.0353293413173653	0.0353293413173653	0.0682634730538922	0.0682634730538922	0.055688622754491	0.055688622754491	0.011377245508982	0.011377245508982	0.000598802395209581	0.000598802395209581	0	0	0.000598802395209581	0.000598802395209581	0	0	0	0	1670
M	PL	1986	4	0	0	0	0	0	0	0	0	0	0	0	0.000775193798449612	0.000775193798449612	0.00232558139534884	0.00232558139534884	0.00542635658914729	0.00542635658914729	0.00775193798449612	0.00775193798449612	0.0108527131782946	0.0108527131782946	0.0178294573643411	0.0178294573643411	0.0263565891472868	0.0263565891472868	0.0945736434108527	0.0945736434108527	0.0852713178294574	0.0852713178294574	0.0395348837209302	0.0395348837209302	0.0333333333333333	0.0333333333333333	0.0271317829457364	0.0271317829457364	0.0387596899224806	0.0387596899224806	0.0248062015503876	0.0248062015503876	0.0209302325581395	0.0209302325581395	0.0271317829457364	0.0271317829457364	0.0108527131782946	0.0108527131782946	0.00775193798449612	0.00775193798449612	0.00852713178294574	0.00852713178294574	0.00852713178294574	0.00852713178294574	0.00155038759689922	0.00155038759689922	0	0	0	0	0	0	0	0	1290
M	PL	1987	1	0	0	0	0	0	0.000860585197934596	0.000860585197934596	0	0	0.00430292598967298	0.00430292598967298	0.0129087779690189	0.0129087779690189	0.0129087779690189	0.0129087779690189	0.00860585197934595	0.00860585197934595	0.00946643717728055	0.00946643717728055	0.0163511187607573	0.0163511187607573	0.0240963855421687	0.0240963855421687	0.0654044750430293	0.0654044750430293	0.101549053356282	0.101549053356282	0.0499139414802065	0.0499139414802065	0.0129087779690189	0.0129087779690189	0.00344234079173838	0.00344234079173838	0.00688468158347676	0.00688468158347676	0.0120481927710843	0.0120481927710843	0.0206540447504303	0.0206540447504303	0.0413080895008606	0.0413080895008606	0.0438898450946644	0.0438898450946644	0.0283993115318417	0.0283993115318417	0.0146299483648881	0.0146299483648881	0.00430292598967298	0.00430292598967298	0.00258175559380379	0.00258175559380379	0.00258175559380379	0.00258175559380379	0	0	0	0	0	0	0	0	1162
M	PL	1987	2	0	0	0	0	0	0.00192554557124519	0.00192554557124519	0.00641848523748395	0.00641848523748395	0.0134788189987163	0.0134788189987163	0.00449293966623877	0.00449293966623877	0.00256739409499358	0.00256739409499358	0.00128369704749679	0.00128369704749679	0.00385109114249037	0.00385109114249037	0.00962772785622593	0.00962772785622593	0.0141206675224647	0.0141206675224647	0.0237483953786906	0.0237483953786906	0.0404364569961489	0.0404364569961489	0.0686777920410783	0.0686777920410783	0.0840821566110398	0.0840821566110398	0.0449293966623877	0.0449293966623877	0.0179717586649551	0.0179717586649551	0.0128369704749679	0.0128369704749679	0.0134788189987163	0.0134788189987163	0.0205391527599487	0.0205391527599487	0.0269576379974326	0.0269576379974326	0.0269576379974326	0.0269576379974326	0.0160462130937099	0.0160462130937099	0.0205391527599487	0.0205391527599487	0.0141206675224647	0.0141206675224647	0.00898587933247754	0.00898587933247754	0.00128369704749679	0.00128369704749679	0.000641848523748395	0.000641848523748395	0	0	0	0	1558
M	PL	1987	3	0	0	0	0	0	0	0	0	0	0.00113895216400911	0.00113895216400911	0.00227790432801822	0.00227790432801822	0	0	0.00683371298405467	0.00683371298405467	0.00797266514806378	0.00797266514806378	0.0387243735763098	0.0387243735763098	0.0751708428246014	0.0751708428246014	0.0728929384965831	0.0728929384965831	0.0330296127562642	0.0330296127562642	0.0330296127562642	0.0330296127562642	0.0330296127562642	0.0330296127562642	0.0182232346241458	0.0182232346241458	0.010250569476082	0.010250569476082	0.0136674259681093	0.0136674259681093	0.0159453302961276	0.0159453302961276	0.0364464692482916	0.0364464692482916	0.041002277904328	0.041002277904328	0.0421412300683371	0.0421412300683371	0.0136674259681093	0.0136674259681093	0.00455580865603645	0.00455580865603645	0	0	0	0	0	0	0	0	0	0	0	0	878
M	PL	1987	4	0	0	0	0	0	0	0	0	0	0.000593824228028504	0.000593824228028504	0.00118764845605701	0.00118764845605701	0.00593824228028504	0.00593824228028504	0.0136579572446556	0.0136579572446556	0.0118764845605701	0.0118764845605701	0.0160332541567696	0.0160332541567696	0.0326603325415677	0.0326603325415677	0.0724465558194774	0.0724465558194774	0.121140142517815	0.121140142517815	0.0653206650831354	0.0653206650831354	0.0154394299287411	0.0154394299287411	0.00890736342042755	0.00890736342042755	0.00771971496437055	0.00771971496437055	0.0160332541567696	0.0160332541567696	0.0207838479809976	0.0207838479809976	0.0237529691211401	0.0237529691211401	0.0195961995249406	0.0195961995249406	0.0213776722090261	0.0213776722090261	0.0148456057007126	0.0148456057007126	0.00890736342042755	0.00890736342042755	0.00118764845605701	0.00118764845605701	0.000593824228028504	0.000593824228028504	0	0	0	0	0	0	0	0	1684
M	PL	1988	1	0	0	0	0	0	0	0	0	0	0.00448430493273543	0.00448430493273543	0.0100896860986547	0.0100896860986547	0.00896860986547085	0.00896860986547085	0.0134529147982063	0.0134529147982063	0.0168161434977578	0.0168161434977578	0.031390134529148	0.031390134529148	0.0493273542600897	0.0493273542600897	0.0773542600896861	0.0773542600896861	0.0818385650224215	0.0818385650224215	0.0515695067264574	0.0515695067264574	0.0280269058295964	0.0280269058295964	0.00672645739910314	0.00672645739910314	0.00112107623318386	0.00112107623318386	0.00224215246636771	0.00224215246636771	0.0100896860986547	0.0100896860986547	0.0134529147982063	0.0134529147982063	0.031390134529148	0.031390134529148	0.0336322869955157	0.0336322869955157	0.0134529147982063	0.0134529147982063	0.00896860986547085	0.00896860986547085	0.00336322869955157	0.00336322869955157	0.00224215246636771	0.00224215246636771	0	0	0	0	0	0	0	0	892
M	PL	1988	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000723589001447178	0.000723589001447178	0	0	0.00434153400868307	0.00434153400868307	0.0144717800289436	0.0144717800289436	0.0246020260492041	0.0246020260492041	0.0383502170767004	0.0383502170767004	0.0745296671490593	0.0745296671490593	0.111432706222865	0.111432706222865	0.0455861070911722	0.0455861070911722	0.0101302460202605	0.0101302460202605	0.00434153400868307	0.00434153400868307	0.00361794500723589	0.00361794500723589	0.00723589001447178	0.00723589001447178	0.0144717800289436	0.0144717800289436	0.032561505065123	0.032561505065123	0.0397973950795948	0.0397973950795948	0.0376266280752533	0.0376266280752533	0.0274963820549928	0.0274963820549928	0.00578871201157742	0.00578871201157742	0.00289435600578871	0.00289435600578871	0	0	0	0	0	0	1382
M	PL	1988	3	0	0	0	0	0	0	0	0	0	0.00110619469026549	0.00110619469026549	0.00165929203539823	0.00165929203539823	0.00221238938053097	0.00221238938053097	0.00221238938053097	0.00221238938053097	0.00497787610619469	0.00497787610619469	0.0232300884955752	0.0232300884955752	0.0591814159292035	0.0591814159292035	0.0757743362831858	0.0757743362831858	0.0685840707964602	0.0685840707964602	0.0486725663716814	0.0486725663716814	0.0403761061946903	0.0403761061946903	0.0470132743362832	0.0470132743362832	0.045353982300885	0.045353982300885	0.0271017699115044	0.0271017699115044	0.0199115044247788	0.0199115044247788	0.00608407079646018	0.00608407079646018	0.00276548672566372	0.00276548672566372	0.0038716814159292	0.0038716814159292	0.00884955752212389	0.00884955752212389	0.00774336283185841	0.00774336283185841	0.00276548672566372	0.00276548672566372	0	0	0.000553097345132743	0.000553097345132743	0	0	0	0	0	0	1808
M	PL	1988	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000757575757575758	0.000757575757575758	0.00833333333333333	0.00833333333333333	0.021969696969697	0.021969696969697	0.0636363636363636	0.0636363636363636	0.139393939393939	0.139393939393939	0.0621212121212121	0.0621212121212121	0.0303030303030303	0.0303030303030303	0.0143939393939394	0.0143939393939394	0.0189393939393939	0.0189393939393939	0.0265151515151515	0.0265151515151515	0.0272727272727273	0.0272727272727273	0.0303030303030303	0.0303030303030303	0.0136363636363636	0.0136363636363636	0.00757575757575758	0.00757575757575758	0.0159090909090909	0.0159090909090909	0.00909090909090909	0.00909090909090909	0.00454545454545455	0.00454545454545455	0.00151515151515152	0.00151515151515152	0.00227272727272727	0.00227272727272727	0.000757575757575758	0.000757575757575758	0.000757575757575758	0.000757575757575758	0	0	1320
M	PL	1989	1	0	0	0	0	0	0	0	0	0	0.00166944908180301	0.00166944908180301	0.000834724540901503	0.000834724540901503	0.000834724540901503	0.000834724540901503	0.00250417362270451	0.00250417362270451	0.00333889816360601	0.00333889816360601	0.00333889816360601	0.00333889816360601	0.011686143572621	0.011686143572621	0.0509181969949917	0.0509181969949917	0.0918196994991653	0.0918196994991653	0.0701168614357262	0.0701168614357262	0.0191986644407346	0.0191986644407346	0.00918196994991653	0.00918196994991653	0.011686143572621	0.011686143572621	0.01669449081803	0.01669449081803	0.0317195325542571	0.0317195325542571	0.0525876460767947	0.0525876460767947	0.0450751252086811	0.0450751252086811	0.015025041736227	0.015025041736227	0.010016694490818	0.010016694490818	0.01669449081803	0.01669449081803	0.0158597662771285	0.0158597662771285	0.011686143572621	0.011686143572621	0.00751252086811352	0.00751252086811352	0	0	0	0	0	0	1198
M	PL	1989	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00194174757281553	0.00194174757281553	0.0087378640776699	0.0087378640776699	0.0194174757281553	0.0194174757281553	0.0310679611650485	0.0310679611650485	0.029126213592233	0.029126213592233	0.0252427184466019	0.0252427184466019	0.0388349514563107	0.0388349514563107	0.054368932038835	0.054368932038835	0.0233009708737864	0.0233009708737864	0.0145631067961165	0.0145631067961165	0.0058252427184466	0.0058252427184466	0.0203883495145631	0.0203883495145631	0.0281553398058252	0.0281553398058252	0.029126213592233	0.029126213592233	0.0398058252427184	0.0398058252427184	0.0378640776699029	0.0378640776699029	0.0485436893203883	0.0485436893203883	0.029126213592233	0.029126213592233	0.0145631067961165	0.0145631067961165	0	0	0	0	0	0	0	0	1030
