year	quarter	region	method	class	proportion	count
1997	0	0	0	25	0.113462	12680906
1997	0	0	0	26	0.046832	12680906
1997	0	0	0	27	0.024213	12680906
1997	0	0	0	28	0.015586	12680906
1997	0	0	0	29	0.009418	12680906
1997	0	0	0	30	0.009364	12680906
1997	0	0	0	31	0.007091	12680906
1997	0	0	0	32	0.004695	12680906
1997	0	0	0	33	0.003518	12680906
1997	0	0	0	34	0.001021	12680906
1997	0	0	0	35	0.000613	12680906
1997	0	0	0	36	7.6e-05	12680906
1997	0	0	0	37	0	12680906
1997	0	0	0	38	0	12680906
1997	0	0	0	39	1.7e-05	12680906
1997	0	0	2	10	0	448
1997	0	0	2	11	0	448
1997	0	0	2	12	0	448
1997	0	0	2	13	0	448
1997	0	0	2	14	0	448
1997	0	0	2	15	0	448
1997	0	0	2	16	0	448
1997	0	0	2	17	0	448
1997	0	0	2	18	0	448
1997	0	0	2	19	0	448
1997	0	0	2	20	0	448
1997	0	0	2	21	0	448
1997	0	0	2	22	0	448
1997	0	0	2	23	0	448
1997	0	0	2	24	0	448
1997	0	0	2	25	0	448
1997	0	0	2	26	0	448
1997	0	0	2	27	0	448
1997	0	0	2	28	0	448
1997	0	0	2	29	0.011161	448
1997	0	0	2	30	0.020089	448
1997	0	0	2	31	0.017857	448
1997	0	0	2	32	0.022321	448
1997	0	0	2	33	0.020089	448
1997	0	0	2	34	0.022321	448
1997	0	0	2	35	0.082589	448
1997	0	0	2	36	0.145089	448
1997	0	0	2	37	0.205357	448
1997	0	0	2	38	0.238839	448
1997	0	0	2	39	0.162946	448
1997	0	1	1	10	0	18084
1997	0	1	1	11	0	18084
1997	0	1	1	12	0	18084
1997	0	1	1	13	0	18084
1997	0	1	1	14	0.000276	18084
1997	0	1	1	15	0.004866	18084
1997	0	1	1	16	0.007963	18084
1997	0	1	1	17	0.011281	18084
1997	0	1	1	18	0.012387	18084
1997	0	1	1	19	0.010562	18084
1997	0	1	1	20	0.029639	18084
1997	0	1	1	21	0.04092	18084
1997	0	1	1	22	0.056182	18084
1997	0	1	1	23	0.102632	18084
1997	0	1	1	24	0.087094	18084
1997	0	1	1	25	0.073103	18084
1997	0	1	1	26	0.041971	18084
1997	0	1	1	27	0.038542	18084
1997	0	1	1	28	0.022617	18084
1997	0	1	1	29	0.039648	18084
1997	0	1	1	30	0.062873	18084
1997	0	1	1	31	0.084163	18084
1997	0	1	1	32	0.131553	18084
1997	0	1	1	33	0.096218	18084
1997	0	1	1	34	0.028589	18084
1997	0	1	1	35	0.014156	18084
1997	0	1	1	36	0.002599	18084
1997	0	1	1	37	0.000166	18084
1997	0	1	1	38	0	18084
1997	0	1	1	39	0	18084
1997	0	2	2	10	0	3915
1997	0	2	2	11	0	3915
1997	0	2	2	12	0	3915
1997	0	2	2	13	0.000511	3915
1997	0	2	2	14	0.002299	3915
1997	0	2	2	15	0.003065	3915
1997	0	2	2	16	0.004598	3915
1997	0	2	2	17	0.00613	3915
1997	0	2	2	18	0.007663	3915
1997	0	2	2	19	0.01175	3915
1997	0	2	2	20	0.021711	3915
1997	0	2	2	21	0.029119	3915
1997	0	2	2	22	0.022222	3915
1997	0	2	2	23	0.059515	3915
1997	0	2	2	24	0.061558	3915
1997	0	2	2	25	0.042912	3915
1997	0	2	2	26	0.108301	3915
1997	0	2	2	27	0.093997	3915
1997	0	2	2	28	0.078927	3915
1997	0	2	2	29	0.072286	3915
1997	0	2	2	30	0.051086	3915
1997	0	2	2	31	0.099617	3915
1997	0	2	2	32	0.060026	3915
1997	0	2	2	33	0.058748	3915
1997	0	2	2	34	0.048787	3915
1997	0	2	2	35	0.029885	3915
1997	0	2	2	36	0.010473	3915
1997	0	2	2	37	0.007918	3915
1997	0	2	2	38	0.004853	3915
1997	0	2	2	39	0.001533	3915
1997	0	2	3	10	0	2628
1997	0	2	3	11	0	2628
1997	0	2	3	12	0	2628
1997	0	2	3	13	0.000381	2628
1997	0	2	3	14	0.004566	2628
1997	0	2	3	15	0.001903	2628
1997	0	2	3	16	0.004186	2628
1997	0	2	3	17	0.004186	2628
1997	0	2	3	18	0.005708	2628
1997	0	2	3	19	0.012557	2628
1997	0	2	3	20	0.030441	2628
1997	0	2	3	21	0.05175	2628
1997	0	2	3	22	0.039193	2628
1997	0	2	3	23	0.030441	2628
1997	0	2	3	24	0.026636	2628
1997	0	2	3	25	0.015982	2628
1997	0	2	3	26	0.084855	2628
1997	0	2	3	27	0.057839	2628
1997	0	2	3	28	0.053653	2628
1997	0	2	3	29	0.049848	2628
1997	0	2	3	30	0.04376	2628
1997	0	2	3	31	0.149163	2628
1997	0	2	3	32	0.091705	2628
1997	0	2	3	33	0.097412	2628
1997	0	2	3	34	0.085997	2628
1997	0	2	3	35	0.046043	2628
1997	0	2	3	36	0.008752	2628
1997	0	2	3	37	0.002283	2628
1997	0	2	3	38	0.000381	2628
1997	0	2	3	39	0.000381	2628
1997	1	0	0	10	0	9432962
1997	1	0	0	11	0	9432962
1997	1	0	0	12	0	9432962
1997	1	0	0	13	0	9432962
1997	1	0	0	14	0	9432962
1997	1	0	0	15	2.3e-05	9432962
1997	1	0	0	16	0.000885	9432962
1997	1	0	0	17	0.001677	9432962
1997	1	0	0	18	0.010672	9432962
1997	1	0	0	19	0.015279	9432962
1997	1	0	0	20	0.02275	9432962
1997	1	0	0	21	0.044965	9432962
1997	1	0	0	22	0.107523	9432962
1997	1	0	0	23	0.223258	9432962
1997	1	0	0	24	0.24303	9432962
1997	1	0	0	25	0.179786	9432962
1997	1	0	0	26	0.070631	9432962
1997	1	0	0	27	0.032351	9432962
1997	1	0	0	28	0.019215	9432962
1997	1	0	0	29	0.010993	9432962
1997	1	0	0	30	0.00737	9432962
1997	1	0	0	31	0.004883	9432962
1997	1	0	0	32	0.001875	9432962
1997	1	0	0	33	0.001139	9432962
1997	1	0	0	34	0.001011	9432962
1997	1	0	0	35	0.000431	9432962
1997	1	0	0	36	0.000222	9432962
1997	1	0	0	37	3.1e-05	9432962
1997	1	0	0	38	0	9432962
1997	1	0	0	39	0	9432962
1997	1	1	1	10	0	18688
1997	1	1	1	11	0	18688
1997	1	1	1	12	0.000161	18688
1997	1	1	1	13	0.002676	18688
1997	1	1	1	14	0.002676	18688
1997	1	1	1	15	0.003371	18688
1997	1	1	1	16	0.007384	18688
1997	1	1	1	17	0.013378	18688
1997	1	1	1	18	0.015464	18688
1997	1	1	1	19	0.010649	18688
1997	1	1	1	20	0.027665	18688
1997	1	1	1	21	0.0404	18688
1997	1	1	1	22	0.083797	18688
1997	1	1	1	23	0.160156	18688
1997	1	1	1	24	0.150203	18688
1997	1	1	1	25	0.087275	18688
1997	1	1	1	26	0.046607	18688
1997	1	1	1	27	0.037618	18688
1997	1	1	1	28	0.024722	18688
1997	1	1	1	29	0.036815	18688
1997	1	1	1	30	0.052333	18688
1997	1	1	1	31	0.056828	18688
1997	1	1	1	32	0.060734	18688
1997	1	1	1	33	0.052012	18688
1997	1	1	1	34	0.019103	18688
1997	1	1	1	35	0.006796	18688
1997	1	1	1	36	0.000749	18688
1997	1	1	1	37	0.000268	18688
1997	1	1	1	38	0.000107	18688
1997	1	1	1	39	5.4e-05	18688
1997	1	2	2	10	0	4437
1997	1	2	2	11	0	4437
1997	1	2	2	12	0	4437
1997	1	2	2	13	0.000676	4437
1997	1	2	2	14	0.000225	4437
1997	1	2	2	15	0.002254	4437
1997	1	2	2	16	0.003155	4437
1997	1	2	2	17	0.003831	4437
1997	1	2	2	18	0.006761	4437
1997	1	2	2	19	0.009015	4437
1997	1	2	2	20	0.011494	4437
1997	1	2	2	21	0.024341	4437
1997	1	2	2	22	0.027721	4437
1997	1	2	2	23	0.051611	4437
1997	1	2	2	24	0.049132	4437
1997	1	2	2	25	0.036962	4437
1997	1	2	2	26	0.08632	4437
1997	1	2	2	27	0.078206	4437
1997	1	2	2	28	0.073248	4437
1997	1	2	2	29	0.05995	4437
1997	1	2	2	30	0.046428	4437
1997	1	2	2	31	0.100969	4437
1997	1	2	2	32	0.093306	4437
1997	1	2	2	33	0.103448	4437
1997	1	2	2	34	0.071895	4437
1997	1	2	2	35	0.043047	4437
1997	1	2	2	36	0.012396	4437
1997	1	2	2	37	0.002479	4437
1997	1	2	2	38	0.000902	4437
1997	1	2	2	39	0.000225	4437
1997	1	2	3	10	0.001635	2446
1997	1	2	3	11	0.000818	2446
1997	1	2	3	12	0.002044	2446
1997	1	2	3	13	0.002044	2446
1997	1	2	3	14	0.002044	2446
1997	1	2	3	15	0.005315	2446
1997	1	2	3	16	0.006541	2446
1997	1	2	3	17	0.00695	2446
1997	1	2	3	18	0.011447	2446
1997	1	2	3	19	0.009403	2446
1997	1	2	3	20	0.025348	2446
1997	1	2	3	21	0.034342	2446
1997	1	2	3	22	0.018397	2446
1997	1	2	3	23	0.013083	2446
1997	1	2	3	24	0.015944	2446
1997	1	2	3	25	0.018806	2446
1997	1	2	3	26	0.093622	2446
1997	1	2	3	27	0.050286	2446
1997	1	2	3	28	0.047016	2446
1997	1	2	3	29	0.047016	2446
1997	1	2	3	30	0.051104	2446
1997	1	2	3	31	0.165985	2446
1997	1	2	3	32	0.094031	2446
1997	1	2	3	33	0.130417	2446
1997	1	2	3	34	0.089125	2446
1997	1	2	3	35	0.056419	2446
1997	1	2	3	36	0.000818	2446
1997	1	2	3	37	0	2446
1997	1	2	3	38	0	2446
1997	1	2	3	39	0	2446
1997	2	0	0	10	0	12784216
1997	2	0	0	11	0	12784216
1997	2	0	0	12	0	12784216
1997	2	0	0	13	0	12784216
1997	2	0	0	14	0	12784216
1997	2	0	0	15	0	12784216
1997	2	0	0	16	0.00056	12784216
1997	2	0	0	17	0.001937	12784216
1997	2	0	0	18	0.002509	12784216
1997	2	0	0	19	0.007322	12784216
1997	2	0	0	20	0.039753	12784216
1997	2	0	0	21	0.084549	12784216
1997	2	0	0	22	0.135278	12784216
1997	2	0	0	23	0.206488	12784216
1997	2	0	0	24	0.194619	12784216
1997	2	0	0	25	0.114383	12784216
1997	2	0	0	26	0.054941	12784216
1997	2	0	0	27	0.038248	12784216
1997	2	0	0	28	0.029701	12784216
1997	2	0	0	29	0.015744	12784216
1997	2	0	0	30	0.020943	12784216
1997	2	0	0	31	0.025214	12784216
1997	2	0	0	32	0.016142	12784216
1997	2	0	0	33	0.00815	12784216
1997	2	0	0	34	0.002999	12784216
1997	2	0	0	35	0.000446	12784216
1997	2	0	0	36	3.7e-05	12784216
1997	2	0	0	37	3.7e-05	12784216
1997	2	0	0	38	0	12784216
1997	2	0	0	39	0	12784216
1997	2	1	1	10	0	21457
1997	2	1	1	11	0	21457
1997	2	1	1	12	0	21457
1997	2	1	1	13	0.003123	21457
1997	2	1	1	14	0.01002	21457
1997	2	1	1	15	0.019947	21457
1997	2	1	1	16	0.02279	21457
1997	2	1	1	17	0.043296	21457
1997	2	1	1	18	0.071352	21457
1997	2	1	1	19	0.067064	21457
1997	2	1	1	20	0.091066	21457
1997	2	1	1	21	0.082351	21457
1997	2	1	1	22	0.083935	21457
1997	2	1	1	23	0.148949	21457
1997	2	1	1	24	0.104814	21457
1997	2	1	1	25	0.05243	21457
1997	2	1	1	26	0.023163	21457
1997	2	1	1	27	0.017896	21457
1997	2	1	1	28	0.018316	21457
1997	2	1	1	29	0.01785	21457
1997	2	1	1	30	0.021438	21457
1997	2	1	1	31	0.021345	21457
1997	2	1	1	32	0.033789	21457
1997	2	1	1	33	0.03281	21457
1997	2	1	1	34	0.009461	21457
1997	2	1	1	35	0.002703	21457
1997	2	1	1	36	9.3e-05	21457
1997	2	1	1	37	0	21457
1997	2	1	1	38	0	21457
1997	2	1	1	39	0	21457
1997	2	2	2	10	0	4091
1997	2	2	2	11	0	4091
1997	2	2	2	12	0	4091
1997	2	2	2	13	0.000244	4091
1997	2	2	2	14	0.000733	4091
1997	2	2	2	15	0.001467	4091
1997	2	2	2	16	0.001467	4091
1997	2	2	2	17	0.005133	4091
1997	2	2	2	18	0.012711	4091
1997	2	2	2	19	0.0198	4091
1997	2	2	2	20	0.024688	4091
1997	2	2	2	21	0.032755	4091
1997	2	2	2	22	0.026644	4091
1997	2	2	2	23	0.063065	4091
1997	2	2	2	24	0.065754	4091
1997	2	2	2	25	0.039844	4091
1997	2	2	2	26	0.092887	4091
1997	2	2	2	27	0.076021	4091
1997	2	2	2	28	0.081154	4091
1997	2	2	2	29	0.077487	4091
1997	2	2	2	30	0.075532	4091
1997	2	2	2	31	0.099731	4091
1997	2	2	2	32	0.082865	4091
1997	2	2	2	33	0.064287	4091
1997	2	2	2	34	0.036421	4091
1997	2	2	2	35	0.012466	4091
1997	2	2	2	36	0.002689	4091
1997	2	2	2	37	0.001467	4091
1997	2	2	2	38	0.001711	4091
1997	2	2	2	39	0.000978	4091
1997	2	2	3	10	0	1724
1997	2	2	3	11	0	1724
1997	2	2	3	12	0	1724
1997	2	2	3	13	0	1724
1997	2	2	3	14	0	1724
1997	2	2	3	15	0	1724
1997	2	2	3	16	0.0029	1724
1997	2	2	3	17	0.009281	1724
1997	2	2	3	18	0.011601	1724
1997	2	2	3	19	0.019142	1724
1997	2	2	3	20	0.048144	1724
1997	2	2	3	21	0.052784	1724
1997	2	2	3	22	0.017981	1724
1997	2	2	3	23	0.009281	1724
1997	2	2	3	24	0.009861	1724
1997	2	2	3	25	0.017981	1724
1997	2	2	3	26	0.071346	1724
1997	2	2	3	27	0.058005	1724
1997	2	2	3	28	0.040603	1724
1997	2	2	3	29	0.049884	1724
1997	2	2	3	30	0.078886	1724
1997	2	2	3	31	0.169374	1724
1997	2	2	3	32	0.092807	1724
1997	2	2	3	33	0.104408	1724
1997	2	2	3	34	0.088747	1724
1997	2	2	3	35	0.046984	1724
1997	2	2	3	36	0	1724
1997	2	2	3	37	0	1724
1997	2	2	3	38	0	1724
1997	2	2	3	39	0	1724
1997	3	0	0	10	0	16226879
1997	3	0	0	11	0	16226879
1997	3	0	0	12	0	16226879
1997	3	0	0	13	0	16226879
1997	3	0	0	14	0	16226879
1997	3	0	0	15	0.004417	16226879
1997	3	0	0	16	0.006656	16226879
1997	3	0	0	17	0.012761	16226879
1997	3	0	0	18	0.007619	16226879
1997	3	0	0	19	0.014122	16226879
1997	3	0	0	20	0.041219	16226879
1997	3	0	0	21	0.070577	16226879
1997	3	0	0	22	0.117281	16226879
1997	3	0	0	23	0.160802	16226879
1997	3	0	0	24	0.162003	16226879
1997	3	0	0	25	0.112701	16226879
1997	3	0	0	26	0.074047	16226879
1997	3	0	0	27	0.059306	16226879
1997	3	0	0	28	0.041985	16226879
1997	3	0	0	29	0.02862	16226879
1997	3	0	0	30	0.014969	16226879
1997	3	0	0	31	0.025173	16226879
1997	3	0	0	32	0.019076	16226879
1997	3	0	0	33	0.014474	16226879
1997	3	0	0	34	0.008624	16226879
1997	3	0	0	35	0.001836	16226879
1997	3	0	0	36	0.00104	16226879
1997	3	0	0	37	0.000694	16226879
1997	3	0	0	38	0	16226879
1997	3	0	0	39	0	16226879
1997	3	1	1	10	0	17826
1997	3	1	1	11	0	17826
1997	3	1	1	12	0	17826
1997	3	1	1	13	0.000898	17826
1997	3	1	1	14	0.004656	17826
1997	3	1	1	15	0.00662	17826
1997	3	1	1	16	0.004544	17826
1997	3	1	1	17	0.0023	17826
1997	3	1	1	18	0.007685	17826
1997	3	1	1	19	0.016381	17826
1997	3	1	1	20	0.0736	17826
1997	3	1	1	21	0.11472	17826
1997	3	1	1	22	0.125379	17826
1997	3	1	1	23	0.156457	17826
1997	3	1	1	24	0.111466	17826
1997	3	1	1	25	0.046449	17826
1997	3	1	1	26	0.040839	17826
1997	3	1	1	27	0.027376	17826
1997	3	1	1	28	0.01251	17826
1997	3	1	1	29	0.028161	17826
1997	3	1	1	30	0.04572	17826
1997	3	1	1	31	0.051554	17826
1997	3	1	1	32	0.064737	17826
1997	3	1	1	33	0.044149	17826
1997	3	1	1	34	0.013576	17826
1997	3	1	1	35	0.000224	17826
1997	3	1	1	36	0	17826
1997	3	1	1	37	0	17826
1997	3	1	1	38	0	17826
1997	3	1	1	39	0	17826
1997	3	2	0	10	0	499967
1997	3	2	0	11	0	499967
1997	3	2	0	12	0	499967
1997	3	2	0	13	0	499967
1997	3	2	0	14	0	499967
1997	3	2	0	15	0.004244	499967
1997	3	2	0	16	0.006394	499967
1997	3	2	0	17	0.012193	499967
1997	3	2	0	18	0.007302	499967
1997	3	2	0	19	0.013511	499967
1997	3	2	0	20	0.039547	499967
1997	3	2	0	21	0.068158	499967
1997	3	2	0	22	0.114386	499967
1997	3	2	0	23	0.156958	499967
1997	3	2	0	24	0.15847	499967
1997	3	2	0	25	0.109741	499967
1997	3	2	0	26	0.072361	499967
1997	3	2	0	27	0.05779	499967
1997	3	2	0	28	0.041635	499967
1997	3	2	0	29	0.028408	499967
1997	3	2	0	30	0.014779	499967
1997	3	2	0	31	0.030422	499967
1997	3	2	0	32	0.025538	499967
1997	3	2	0	33	0.020495	499967
1997	3	2	0	34	0.012393	499967
1997	3	2	0	35	0.00268	499967
1997	3	2	0	36	0.001558	499967
1997	3	2	0	37	0.001036	499967
1997	3	2	0	38	0	499967
1997	3	2	0	39	0	499967
1997	3	2	2	10	0	1393
1997	3	2	2	11	0	1393
1997	3	2	2	12	0	1393
1997	3	2	2	13	0	1393
1997	3	2	2	14	0.000718	1393
1997	3	2	2	15	0.002154	1393
1997	3	2	2	16	0.002154	1393
1997	3	2	2	17	0.003589	1393
1997	3	2	2	18	0.010768	1393
1997	3	2	2	19	0.021536	1393
1997	3	2	2	20	0.016511	1393
1997	3	2	2	21	0.049533	1393
1997	3	2	2	22	0.045944	1393
1997	3	2	2	23	0.082556	1393
1997	3	2	2	24	0.090452	1393
1997	3	2	2	25	0.04738	1393
1997	3	2	2	26	0.089017	1393
1997	3	2	2	27	0.072505	1393
1997	3	2	2	28	0.058148	1393
1997	3	2	2	29	0.069634	1393
1997	3	2	2	30	0.055994	1393
1997	3	2	2	31	0.118449	1393
1997	3	2	2	32	0.061737	1393
1997	3	2	2	33	0.050969	1393
1997	3	2	2	34	0.03733	1393
1997	3	2	2	35	0.009332	1393
1997	3	2	2	36	0.002872	1393
1997	3	2	2	37	0.000718	1393
1997	3	2	2	38	0	1393
1997	3	2	2	39	0	1393
1997	3	2	3	10	0.000416	2406
1997	3	2	3	11	0	2406
1997	3	2	3	12	0.001663	2406
1997	3	2	3	13	0.009144	2406
1997	3	2	3	14	0.012884	2406
1997	3	2	3	15	0.006234	2406
1997	3	2	3	16	0.007481	2406
1997	3	2	3	17	0.009559	2406
1997	3	2	3	18	0.012053	2406
1997	3	2	3	19	0.030756	2406
1997	3	2	3	20	0.068994	2406
1997	3	2	3	21	0.058603	2406
1997	3	2	3	22	0.044057	2406
1997	3	2	3	23	0.027847	2406
1997	3	2	3	24	0.021197	2406
1997	3	2	3	25	0.021197	2406
1997	3	2	3	26	0.063591	2406
1997	3	2	3	27	0.051953	2406
1997	3	2	3	28	0.035744	2406
1997	3	2	3	29	0.037822	2406
1997	3	2	3	30	0.060682	2406
1997	3	2	3	31	0.126351	2406
1997	3	2	3	32	0.095179	2406
1997	3	2	3	33	0.081047	2406
1997	3	2	3	34	0.076475	2406
1997	3	2	3	35	0.038238	2406
1997	3	2	3	36	0.000416	2406
1997	3	2	3	37	0.000416	2406
1997	3	2	3	38	0	2406
1997	3	2	3	39	0	2406
1998	0	0	0	10	0	11200858
1998	0	0	0	11	0	11200858
1998	0	0	0	12	0	11200858
1998	0	0	0	13	0	11200858
1998	0	0	0	14	0	11200858
1998	0	0	0	15	0	11200858
1998	0	0	0	16	6e-05	11200858
1998	0	0	0	17	0.000174	11200858
1998	0	0	0	18	0.000154	11200858
1998	0	0	0	19	0.000679	11200858
1998	0	0	0	20	0.004931	11200858
1998	0	0	0	21	0.015213	11200858
1998	0	0	0	22	0.053962	11200858
1998	0	0	0	23	0.165323	11200858
1998	0	0	0	24	0.317946	11200858
1998	0	0	0	25	0.236678	11200858
1998	0	0	0	26	0.104017	11200858
1998	0	0	0	27	0.045582	11200858
1998	0	0	0	28	0.026734	11200858
1998	0	0	0	29	0.011976	11200858
1998	0	0	0	30	0.007006	11200858
1998	0	0	0	31	0.002959	11200858
1998	0	0	0	32	0.001834	11200858
1998	0	0	0	33	0.001219	11200858
1998	0	0	0	34	0.001357	11200858
1998	0	0	0	35	0.000684	11200858
1998	0	0	0	36	0.000962	11200858
1998	0	0	0	37	0.000535	11200858
1998	0	0	0	38	1.4e-05	11200858
1998	0	0	0	39	0	11200858
1998	0	1	1	10	0	22817
1998	0	1	1	11	0	22817
1998	0	1	1	12	0	22817
1998	0	1	1	13	8.8e-05	22817
1998	0	1	1	14	0.000394	22817
1998	0	1	1	15	0.001227	22817
1998	0	1	1	16	0.001972	22817
1998	0	1	1	17	0.001622	22817
1998	0	1	1	18	0.000701	22817
1998	0	1	1	19	0.001052	22817
1998	0	1	1	20	0.014857	22817
1998	0	1	1	21	0.022571	22817
1998	0	1	1	22	0.035894	22817
1998	0	1	1	23	0.074111	22817
1998	0	1	1	24	0.053995	22817
1998	0	1	1	25	0.024149	22817
1998	0	1	1	26	0.01569	22817
1998	0	1	1	27	0.017706	22817
1998	0	1	1	28	0.014945	22817
1998	0	1	1	29	0.029627	22817
1998	0	1	1	30	0.10238	22817
1998	0	1	1	31	0.110225	22817
1998	0	1	1	32	0.183723	22817
1998	0	1	1	33	0.167025	22817
1998	0	1	1	34	0.078845	22817
1998	0	1	1	35	0.031292	22817
1998	0	1	1	36	0.008634	22817
1998	0	1	1	37	0.006749	22817
1998	0	1	1	38	0.000482	22817
1998	0	1	1	39	4.4e-05	22817
1998	0	2	0	10	0	3764861
1998	0	2	0	11	0	3764861
1998	0	2	0	12	0	3764861
1998	0	2	0	13	0	3764861
1998	0	2	0	14	0	3764861
1998	0	2	0	15	0.000182	3764861
1998	0	2	0	16	0.000207	3764861
1998	0	2	0	17	0.000373	3764861
1998	0	2	0	18	0.000177	3764861
1998	0	2	0	19	0.000253	3764861
1998	0	2	0	20	0.003063	3764861
1998	0	2	0	21	0.010286	3764861
1998	0	2	0	22	0.038863	3764861
1998	0	2	0	23	0.150722	3764861
1998	0	2	0	24	0.296774	3764861
1998	0	2	0	25	0.239741	3764861
1998	0	2	0	26	0.123908	3764861
1998	0	2	0	27	0.053873	3764861
1998	0	2	0	28	0.041519	3764861
1998	0	2	0	29	0.014788	3764861
1998	0	2	0	30	0.010554	3764861
1998	0	2	0	31	0.004761	3764861
1998	0	2	0	32	0.002675	3764861
1998	0	2	0	33	0.001541	3764861
1998	0	2	0	34	0.00293	3764861
1998	0	2	0	35	0.001129	3764861
1998	0	2	0	36	0.001265	3764861
1998	0	2	0	37	0.000351	3764861
1998	0	2	0	38	6.5e-05	3764861
1998	0	2	0	39	0	3764861
1998	0	2	2	10	0	4284
1998	0	2	2	11	0	4284
1998	0	2	2	12	0	4284
1998	0	2	2	13	0.000467	4284
1998	0	2	2	14	0.002568	4284
1998	0	2	2	15	0.001167	4284
1998	0	2	2	16	0.003735	4284
1998	0	2	2	17	0.001867	4284
1998	0	2	2	18	0.004435	4284
1998	0	2	2	19	0.017507	4284
1998	0	2	2	20	0.037815	4284
1998	0	2	2	21	0.109711	4284
1998	0	2	2	22	0.106676	4284
1998	0	2	2	23	0.107843	4284
1998	0	2	2	24	0.089169	4284
1998	0	2	2	25	0.029879	4284
1998	0	2	2	26	0.045752	4284
1998	0	2	2	27	0.045285	4284
1998	0	2	2	28	0.032913	4284
1998	0	2	2	29	0.032213	4284
1998	0	2	2	30	0.023576	4284
1998	0	2	2	31	0.070028	4284
1998	0	2	2	32	0.052288	4284
1998	0	2	2	33	0.047619	4284
1998	0	2	2	34	0.044818	4284
1998	0	2	2	35	0.03338	4284
1998	0	2	2	36	0.024977	4284
1998	0	2	2	37	0.014472	4284
1998	0	2	2	38	0.013772	4284
1998	0	2	2	39	0.005602	4284
1998	0	2	3	10	0	1589
1998	0	2	3	11	0	1589
1998	0	2	3	12	0.001888	1589
1998	0	2	3	13	0.013216	1589
1998	0	2	3	14	0.008811	1589
1998	0	2	3	15	0.001888	1589
1998	0	2	3	16	0.001259	1589
1998	0	2	3	17	0.004405	1589
1998	0	2	3	18	0.002517	1589
1998	0	2	3	19	0.005664	1589
1998	0	2	3	20	0.030837	1589
1998	0	2	3	21	0.050346	1589
1998	0	2	3	22	0.027061	1589
1998	0	2	3	23	0.023285	1589
1998	0	2	3	24	0.01888	1589
1998	0	2	3	25	0.017621	1589
1998	0	2	3	26	0.069226	1589
1998	0	2	3	27	0.04657	1589
1998	0	2	3	28	0.032096	1589
1998	0	2	3	29	0.030208	1589
1998	0	2	3	30	0.038389	1589
1998	0	2	3	31	0.179358	1589
1998	0	2	3	32	0.110132	1589
1998	0	2	3	33	0.113908	1589
1998	0	2	3	34	0.096287	1589
1998	0	2	3	35	0.071743	1589
1998	0	2	3	36	0.003776	1589
1998	0	2	3	37	0	1589
1998	0	2	3	38	0.000629	1589
1998	0	2	3	39	0	1589
1998	1	0	0	10	0	9992540
1998	1	0	0	11	0	9992540
1998	1	0	0	12	0	9992540
1998	1	0	0	13	0	9992540
1998	1	0	0	14	0	9992540
1998	1	0	0	15	0.000759	9992540
1998	1	0	0	16	0.000952	9992540
1998	1	0	0	17	0.001829	9992540
1998	1	0	0	18	0.001408	9992540
1998	1	0	0	19	0.001328	9992540
1998	1	0	0	20	0.011081	9992540
1998	1	0	0	21	0.027746	9992540
1998	1	0	0	22	0.075176	9992540
1998	1	0	0	23	0.155937	9992540
1998	1	0	0	24	0.282695	9992540
1998	1	0	0	25	0.213433	9992540
1998	1	0	0	26	0.098431	9992540
1998	1	0	0	27	0.064781	9992540
1998	1	0	0	28	0.027628	9992540
1998	1	0	0	29	0.013197	9992540
1998	1	0	0	30	0.008215	9992540
1998	1	0	0	31	0.003938	9992540
1998	1	0	0	32	0.0024	9992540
1998	1	0	0	33	0.003629	9992540
1998	1	0	0	34	0.000513	9992540
1998	1	0	0	35	0.000863	9992540
1998	1	0	0	36	0.002	9992540
1998	1	0	0	37	0.002058	9992540
1998	1	0	0	38	4e-06	9992540
1998	1	0	0	39	0	9992540
1998	1	1	1	10	0	8031
1998	1	1	1	11	0	8031
1998	1	1	1	12	0	8031
1998	1	1	1	13	0	8031
1998	1	1	1	14	0	8031
1998	1	1	1	15	0	8031
1998	1	1	1	16	0	8031
1998	1	1	1	17	0	8031
1998	1	1	1	18	0.000872	8031
1998	1	1	1	19	0.003736	8031
1998	1	1	1	20	0.008716	8031
1998	1	1	1	21	0.025153	8031
1998	1	1	1	22	0.026771	8031
1998	1	1	1	23	0.056655	8031
1998	1	1	1	24	0.044577	8031
1998	1	1	1	25	0.029262	8031
1998	1	1	1	26	0.014195	8031
1998	1	1	1	27	0.018927	8031
1998	1	1	1	28	0.005105	8031
1998	1	1	1	29	0.017059	8031
1998	1	1	1	30	0.127506	8031
1998	1	1	1	31	0.15988	8031
1998	1	1	1	32	0.2001	8031
1998	1	1	1	33	0.149546	8031
1998	1	1	1	34	0.068858	8031
1998	1	1	1	35	0.033993	8031
1998	1	1	1	36	0.006848	8031
1998	1	1	1	37	0.002117	8031
1998	1	1	1	38	0.000125	8031
1998	1	1	1	39	0	8031
1998	1	2	0	10	0	393063
1998	1	2	0	11	0	393063
1998	1	2	0	12	0	393063
1998	1	2	0	13	0	393063
1998	1	2	0	14	0	393063
1998	1	2	0	15	0.000237	393063
1998	1	2	0	16	0.000265	393063
1998	1	2	0	17	0.000483	393063
1998	1	2	0	18	0.000936	393063
1998	1	2	0	19	0.000196	393063
1998	1	2	0	20	0.010439	393063
1998	1	2	0	21	0.031873	393063
1998	1	2	0	22	0.083208	393063
1998	1	2	0	23	0.175112	393063
